   6000.000000      -1.359947       0.000100     0     0    -1 
   6000.204514      -0.483733       0.000100     0     0    -1 
   6000.409028       1.573340       0.000100     0     0    -1 
   6000.613542      -0.584854       0.000100     0     0    -1 
   6000.818056      -0.763155       0.000100     0     0    -1 
   6001.022569       1.569753       0.000100     0     0    -1 
   6001.227083      -1.118158       0.000100     0     0    -1 
   6001.431597       1.424871       0.000100     0     0    -1 
   6001.636111       0.795509       0.000100     0     0    -1 
   6001.840625      -2.776599       0.000100     0     0    -1 
   6002.045139      -0.709899       0.000100     0     0    -1 
   6002.249653       0.449954       0.000100     0     0    -1 
   6002.454167      -0.037124       0.000100     0     0    -1 
   6002.658681      -1.019534       0.000100     0     0    -1 
   6002.863194       0.321614       0.000100     0     0    -1 
   6003.067708       0.216800       0.000100     0     0    -1 
   6003.272222       0.389665       0.000100     0     0    -1 
   6003.476736       0.153222       0.000100     0     0    -1 
   6003.681250      -1.730344       0.000100     0     0    -1 
   6003.885764      -0.238489       0.000100     0     0    -1 
   6004.090278      -1.391926       0.000100     0     0    -1 
   6004.294792      -0.129169       0.000100     0     0    -1 
   6004.499306      -0.255292       0.000100     0     0    -1 
   6004.703819       0.405408       0.000100     0     0    -1 
   6004.908333       0.467055       0.000100     0     0    -1 
   6005.112847       1.791879       0.000100     0     0    -1 
   6005.317361       0.260552       0.000100     0     0    -1 
   6005.521875       0.228404       0.000100     0     0    -1 
   6005.726389       0.427545       0.000100     0     0    -1 
   6005.930903       1.583176       0.000100     0     0    -1 
   6006.135417      -0.193441       0.000100     0     0    -1 
   6006.339931       0.327480       0.000100     0     0    -1 
   6006.544444      -1.090524       0.000100     0     0    -1 
   6006.748958       0.768135       0.000100     0     0    -1 
   6006.953472       2.400037       0.000100     0     0    -1 
   6007.157986      -0.304158       0.000100     0     0    -1 
   6007.362500      -0.065136       0.000100     0     0    -1 
   6007.567014       1.059967       0.000100     0     0    -1 
   6007.771528      -1.499761       0.000100     0     0    -1 
   6007.976042      -0.122909       0.000100     0     0    -1 
   6008.180556       1.146692       0.000100     0     0    -1 
   6008.385069       0.057831       0.000100     0     0    -1 
   6008.589583      -0.920545       0.000100     0     0    -1 
   6008.794097       0.516652       0.000100     0     0    -1 
   6008.998611      -0.310356       0.000100     0     0    -1 
   6009.203125       0.687895       0.000100     0     0    -1 
   6009.407639       0.254521       0.000100     0     0    -1 
   6009.612153       0.464103       0.000100     0     0    -1 
   6009.816667      -1.509740       0.000100     0     0    -1 
   6010.021181       0.036518       0.000100     0     0    -1 
   6010.225694       0.866180       0.000100     0     0    -1 
   6010.430208      -1.312044       0.000100     0     0    -1 
   6010.634722       0.786216       0.000100     0     0    -1 
   6010.839236      -0.064443       0.000100     0     0    -1 
   6011.043750       1.088331       0.000100     0     0    -1 
   6011.248264       1.979450       0.000100     0     0    -1 
   6011.452778       2.310566       0.000100     0     0    -1 
   6011.657292       0.028655       0.000100     0     0    -1 
   6011.861806      -0.351095       0.000100     0     0    -1 
   6012.066319       2.021423       0.000100     0     0    -1 
   6012.270833       0.015943       0.000100     0     0    -1 
   6012.475347       0.863345       0.000100     0     0    -1 
   6012.679861       1.442344       0.000100     0     0    -1 
   6012.884375      -0.024975       0.000100     0     0    -1 
   6013.088889       1.283729       0.000100     0     0    -1 
   6013.293403       1.885380       0.000100     0     0    -1 
   6013.497917       0.924617       0.000100     0     0    -1 
