0.000000 -44.811088 5.0 0 0 -1 
1.000000 -54.382434 5.0 0 0 -1 
2.000000 -15.449423 5.0 0 0 -1 
3.000000 29.547917 5.0 0 0 -1 
4.000000 43.547164 5.0 0 0 -1 
5.000000 27.034637 5.0 0 0 -1 
6.000000 32.387643 5.0 0 0 -1 
7.000000 48.806766 5.0 0 0 -1 
8.000000 70.048063 5.0 0 0 -1 
9.000000 18.181236 5.0 0 0 -1 
10.000000 -30.902696 5.0 0 0 -1 
11.000000 -37.268944 5.0 0 0 -1 
12.000000 -24.915899 5.0 0 0 -1 
13.000000 -32.181266 5.0 0 0 -1 
14.000000 -59.995374 5.0 0 0 -1 
15.000000 -68.442927 5.0 0 0 -1 
16.000000 -25.777396 5.0 0 0 -1 
17.000000 18.981408 5.0 0 0 -1 
18.000000 30.155882 5.0 0 0 -1 
19.000000 17.566919 5.0 0 0 -1 
20.000000 34.336040 5.0 0 0 -1 
21.000000 59.581166 5.0 0 0 -1 
22.000000 56.711274 5.0 0 0 -1 
23.000000 30.998063 5.0 0 0 -1 
24.000000 -27.231272 5.0 0 0 -1 
25.000000 -24.491779 5.0 0 0 -1 
26.000000 -0.646916 5.0 0 0 -1 
27.000000 -29.571084 5.0 0 0 -1 
28.000000 -66.724235 5.0 0 0 -1 
29.000000 -65.653619 5.0 0 0 -1 
30.000000 -15.900960 5.0 0 0 -1 
31.000000 12.394174 5.0 0 0 -1 
32.000000 3.362292 5.0 0 0 -1 
33.000000 -3.850349 5.0 0 0 -1 
34.000000 38.771232 5.0 0 0 -1 
35.000000 64.421550 5.0 0 0 -1 
36.000000 73.528020 5.0 0 0 -1 
37.000000 21.514050 5.0 0 0 -1 
38.000000 -1.214707 5.0 0 0 -1 
39.000000 2.887687 5.0 0 0 -1 
40.000000 2.698081 5.0 0 0 -1 
41.000000 -24.790167 5.0 0 0 -1 
42.000000 -76.474680 5.0 0 0 -1 
43.000000 -59.204267 5.0 0 0 -1 
44.000000 -25.919962 5.0 0 0 -1 
45.000000 -6.652348 5.0 0 0 -1 
46.000000 -20.500209 5.0 0 0 -1 
47.000000 -10.415587 5.0 0 0 -1 
48.000000 34.613101 5.0 0 0 -1 
49.000000 63.287486 5.0 0 0 -1 
50.000000 48.172700 5.0 0 0 -1 
51.000000 28.179292 5.0 0 0 -1 
52.000000 10.649113 5.0 0 0 -1 
53.000000 20.841917 5.0 0 0 -1 
54.000000 8.664486 5.0 0 0 -1 
55.000000 -28.367668 5.0 0 0 -1 
56.000000 -67.937982 5.0 0 0 -1 
57.000000 -48.957971 5.0 0 0 -1 
58.000000 -23.876720 5.0 0 0 -1 
59.000000 -26.534934 5.0 0 0 -1 
60.000000 -30.629415 5.0 0 0 -1 
61.000000 -16.997359 5.0 0 0 -1 
62.000000 34.546955 5.0 0 0 -1 
63.000000 58.888721 5.0 0 0 -1 
64.000000 49.397403 5.0 0 0 -1 
65.000000 18.889827 5.0 0 0 -1 
66.000000 27.272630 5.0 0 0 -1 
67.000000 42.010910 5.0 0 0 -1 
68.000000 10.832056 5.0 0 0 -1 
69.000000 -38.650814 5.0 0 0 -1 
70.000000 -58.625306 5.0 0 0 -1 
71.000000 -34.403745 5.0 0 0 -1 
72.000000 -24.708667 5.0 0 0 -1 
73.000000 -46.980370 5.0 0 0 -1 
74.000000 -59.941435 5.0 0 0 -1 
75.000000 -28.380356 5.0 0 0 -1 
76.000000 29.493690 5.0 0 0 -1 
77.000000 52.598044 5.0 0 0 -1 
78.000000 35.798259 5.0 0 0 -1 
79.000000 27.244500 5.0 0 0 -1 
80.000000 51.092880 5.0 0 0 -1 
81.000000 56.855095 5.0 0 0 -1 
82.000000 27.973979 5.0 0 0 -1 
83.000000 -29.783113 5.0 0 0 -1 
84.000000 -37.358329 5.0 0 0 -1 
85.000000 -29.190723 5.0 0 0 -1 
86.000000 -27.834952 5.0 0 0 -1 
87.000000 -51.049294 5.0 0 0 -1 
88.000000 -57.270941 5.0 0 0 -1 
89.000000 -19.282098 5.0 0 0 -1 
90.000000 30.442694 5.0 0 0 -1 
91.000000 35.647371 5.0 0 0 -1 
92.000000 19.384653 5.0 0 0 -1 
93.000000 33.808518 5.0 0 0 -1 
94.000000 55.536306 5.0 0 0 -1 
95.000000 59.141607 5.0 0 0 -1 
96.000000 24.368744 5.0 0 0 -1 
97.000000 -18.328453 5.0 0 0 -1 
98.000000 -20.812323 5.0 0 0 -1 
99.000000 -4.136259 5.0 0 0 -1 
100.000000 -28.890778 5.0 0 0 -1 
101.000000 -65.349768 5.0 0 0 -1 
102.000000 -66.149742 5.0 0 0 -1 
103.000000 -23.743417 5.0 0 0 -1 
104.000000 12.321941 5.0 0 0 -1 
105.000000 18.707706 5.0 0 0 -1 
106.000000 0.197861 5.0 0 0 -1 
107.000000 33.305287 5.0 0 0 -1 
108.000000 64.015821 5.0 0 0 -1 
109.000000 70.179723 5.0 0 0 -1 
110.000000 22.920885 5.0 0 0 -1 
111.000000 -10.757146 5.0 0 0 -1 
112.000000 -1.523880 5.0 0 0 -1 
113.000000 -2.676789 5.0 0 0 -1 
114.000000 -28.634761 5.0 0 0 -1 
115.000000 -64.256856 5.0 0 0 -1 
116.000000 -63.143344 5.0 0 0 -1 
